AIRPORT,DISPLAY_AIRPORT_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LATITUDE,LONGITUDE,AIRPORT_START_DATE
SZL,Whiteman AFB,MO,29,35108,"Knob Noster, MO",64,38.73027778,-93.54777778,1/1/50
TBN,Waynesville-St. Robert Regional Forney Field,MO,29,35138,"Fort Leonard Wood, MO",64,37.74166667,-92.14083333,7/1/11
VIH,Rolla National,MO,29,35597,"Vichy, MO",64,38.1275,-91.76944444,7/1/11
MO3,Richland Municipal,MO,29,36749,"Richland, MO",64,37.875,-92.40805556,6/1/17
BIL,Billings Logan International,MT,30,30620,"Billings, MT",84,45.80777778,-108.5436111,12/1/17
BTM,Bert Mooney,MT,30,30779,"Butte, MT",84,45.95472222,-112.4975,7/1/11
BZN,Bozeman Yellowstone International,MT,30,30849,"Bozeman, MT",84,45.77722222,-111.1502778,12/1/17
CTB,Cut Bank International,MT,30,31162,"Cut Bank, MT",84,48.60833333,-112.3761111,12/1/17
DRU,Drummond Airport,MT,30,31416,"Drummond, MT",84,46.62083333,-113.205,7/1/11
FCA,Glacier Park International,MT,30,31648,"Kalispell, MT",84,48.31055556,-114.2561111,7/1/11
FQU,Libby Airport,MT,30,31754,"Libby, MT",84,48.28388889,-115.4902778,9/1/01
FVN,Big Sky Field,MT,30,31810,"Culbertson, MT",84,48.15361111,-104.5041667,12/1/17
GDV,Dawson Community,MT,30,31879,"Glendive, MT",84,47.13861111,-104.8072222,7/1/11
GFA,Malmstrom AFB Heliport,MT,30,31895,"Great Falls, MT",84,47.50472222,-111.1872222,7/1/11
GGW,Wokal Field/Glasgow International,MT,30,31908,"Glasgow, MT",84,48.2125,-106.6147222,7/1/11
GTF,Great Falls International,MT,30,31895,"Great Falls, MT",84,47.48222222,-111.3702778,12/1/17
HLN,Helena Regional,MT,30,32156,"Helena, MT",84,46.60666667,-111.9833333,12/1/17
HVR,Havre City-County,MT,30,32245,"Havre, MT",84,48.54305556,-109.7622222,7/1/11
JZR,Laurel Municipal,MT,30,32596,"Laurel, MT",84,45.70444444,-108.7594444,7/1/11
LVM,Livingston Airport,MT,30,33118,"Livingston, MT",84,45.66666667,-110.5666667,1/1/00
LWT,Lewistown Municipal,MT,30,33128,"Lewistown, MT",84,47.04916667,-109.4666667,7/1/11
MLK,Malta Airport,MT,30,33368,"Malta, MT",84,48.36694444,-107.9194444,12/1/02
MLS,Frank Wiley Field,MT,30,33375,"Miles City, MT",84,46.42805556,-105.8861111,12/1/17
MSO,Missoula International,MT,30,33486,"Missoula, MT",84,46.91638889,-114.0905556,7/1/11
MT1,Colstrip Airport,MT,30,33497,"Colstrip, MT",84,45.85277778,-106.7091667,1/1/05
OLF,L. M. Clayton,MT,30,33862,"Wolf Point, MT",84,48.09444444,-105.575,7/1/11
QQJ,Stevensville Airport,MT,30,34420,"Stevensville, MT",84,46.525,-114.0527778,7/1/11
RPX,Roundup Airport,MT,30,34592,"Roundup, MT",84,46.475,-108.5433333,7/1/11
RQC,Wheatland County at Harlowton,MT,30,34595,"Harlowton, MT",84,46.44861111,-109.8527778,7/1/11
S27,Kalispell City,MT,30,31648,"Kalispell, MT",84,48.17861111,-114.3036111,7/1/11
SDY,Sidney Richland Regional,MT,30,34745,"Sidney, MT",84,47.70694444,-104.1925,12/1/17
UXX,Hot Springs Airport,MT,30,35538,"Hot Springs, MT",84,47.6125,-114.6133333,12/1/93
UXY,Circle Town County,MT,30,35539,"Circle, MT",84,47.41833333,-105.5608333,7/1/11
VWW,Deer Lodge-City-County,MT,30,35668,"Deer Lodge, MT",84,46.38777778,-112.765,3/1/18
WQC,Ravalli County,MT,30,35815,"Hamilton, MT",84,46.25138889,-114.1255556,7/1/11
WQK,Townsend Airport,MT,30,35823,"Townsend, MT",84,46.33111111,-111.4825,7/1/11
WQS,Poplar Municipal,MT,30,35831,"Poplar, MT",84,48.13444444,-105.1622222,2/1/11
WQT,Bridger Municipal,MT,30,35832,"Bridger, MT",84,45.29166667,-108.9258333,7/1/11
WYS,Yellowstone,MT,30,35897,"West Yellowstone, MT",84,44.68833333,-111.1177778,7/1/11
XXT,Polson Airport,MT,30,35977,"Polson, MT",84,47.69555556,-114.1852778,7/1/11
MT2,Three Forks Airport,MT,30,31814,"Three Forks, MT",84,45.87805556,-111.5694444,6/1/15
AFK,Nebraska City Municipal,NE,31,30190,"Nebraska, NE",65,40.60666667,-95.86666667,12/1/17
AIA,Alliance Municipal,NE,31,30221,"Alliance, NE",65,42.05333333,-102.8036111,12/1/17
BFF,Western Neb. Regional/William B. Heilig Field,NE,31,30558,"Scottsbluff, NE",65,41.87416667,-103.5955556,7/1/11
BIE,Beatrice Municipal,NE,31,30614,"Beatrice, NE",65,40.30138889,-96.75416667,7/1/11
CDR,Chadron Municipal,NE,31,30925,"Chadron, NE",65,42.8375,-103.0952778,7/1/11
DQQ,Cozad Municipal,NE,31,31397,"Cozad, NE",65,40.86972222,-100.0041667,7/1/11
EAR,Kearney Regional,NE,31,31468,"Kearney, NE",65,40.72694444,-99.00666667,7/1/11
FET,Fremont Municipal,NE,31,31663,"Fremont, NE",65,41.45,-96.52111111,12/1/17
GRI,Central Nebraska Regional,NE,31,31980,"Grand Island, NE",65,40.9675,-98.30972222,7/1/11
HSI,Hastings Municipal,NE,31,32212,"Hastings, NE",65,40.60527778,-98.42777778,7/1/11
IML,Imperial Municipal,NE,31,32332,"Imperial, NE",65,40.51027778,-101.6202778,7/1/11
LBF,North Platte Regional Airport Lee Bird Field,NE,31,32899,"North Platte, NE",65,41.12611111,-100.6836111,7/1/11
LNK,Lincoln Airport,NE,31,33029,"Lincoln, NE",65,40.85083333,-96.75916667,7/1/11
LXN,Jim Kelly Field,NE,31,33132,"Lexington, NE",65,40.79055556,-99.77583333,12/1/77
MCK,McCook Ben Nelson Regional,NE,31,33200,"McCook, NE",65,40.20638889,-100.5919444,7/1/11
MIQ,Millard,NE,31,33316,"Omaha, NE",65,41.19611111,-96.11222222,7/1/11
NE1,Gothenburg Municipal,NE,31,33645,"Gothenburg, NE",65,40.92555556,-100.1466667,12/1/17
NE2,Blair Municipal,NE,31,33646,"Blair, NE",65,41.41472222,-96.10888889,7/1/11
OFF,Offutt AFB,NE,31,33316,"Omaha, NE",65,41.11944444,-95.90861111,7/1/11
OFK,Norfolk Regional/Karl Stefan Memorial Field,NE,31,33825,"Norfolk, NE",65,41.98555556,-97.435,7/1/11
OGA,Searle Field,NE,31,33827,"Ogallala, NE",65,41.11944444,-101.7697222,7/1/11
OLU,Columbus Municipal,NE,31,33869,"Columbus, NE",65,41.44861111,-97.34083333,12/1/17
OMA,Eppley Airfield,NE,31,33316,"Omaha, NE",65,41.30305556,-95.89416667,7/1/11
ONL,The O'Neill Municipal-John L. Baker Field,NE,31,33886,"O'Neill, NE",65,42.46944444,-98.68777778,12/1/17
SNY,Sidney Municipal/Lloyd W. Carr Field,NE,31,34927,"Sidney, NE",65,41.09972222,-102.985,7/1/11
VTN,Miller Field,NE,31,35637,"Valentine, NE",65,42.85666667,-100.5488889,7/1/11
XWO,Kimball Municipal/Robert E. Arraj Field,NE,31,35948,"Kimball, NE",65,41.18805556,-103.6775,7/1/11
BBW,Broken Bow Municipal Keith Glaze Field,NE,31,36559,"Broken Bow, NE",65,41.43638889,-99.64222222,12/1/17
NE3,York Municipal,NE,31,36644,"York, NE",65,40.89638889,-97.62416667,10/1/14
ASQ,Austin Airport,NV,32,30383,"Austin, NV",85,39.46805556,-117.1975,12/1/17
BAM,Battle Mountain Airport,NV,32,30484,"Battle Mountain, NV",85,40.59916667,-116.8744444,7/1/11
BLD,Boulder City Municipal,NV,32,30661,"Boulder City, NV",85,35.9475,-114.8613889,12/1/17
BTY,Beatty Airport,NV,32,30786,"Beatty, NV",85,36.86111111,-116.7863889,12/1/17
CSN,Carson,NV,32,31153,"Carson City, NV",85,39.19222222,-119.7325,7/1/11
DRA,Desert Rock,NV,32,31407,"Mercury, NV",85,36.62,-116.0322222,12/1/17
EKO,Elko Regional,NV,32,31525,"Elko, NV",85,40.825,-115.7913889,12/1/17
ELY,Ely Airport/Yelland Field,NV,32,31547,"Ely, NV",85,39.29972222,-114.8419444,7/1/11
EUE,Eureka Airport,NV,32,31601,"Eureka, NV",85,39.60361111,-116.0036111,7/1/11
FLX,Fallon Municipal,NV,32,31706,"Fallon, NV",85,39.49916667,-118.7488889,7/1/11
HSH,Henderson Executive,NV,32,32211,"Las Vegas, NV",85,35.97277778,-115.1344444,7/1/96
HTH,Hawthorne Industrial,NV,32,32220,"Hawthorne, NV",85,38.545,-118.6325,12/1/17
INS,Creech AFB,NV,32,32347,"Indian Springs, NV",85,36.58722222,-115.6733333,12/1/92
LAS,McCarran International,NV,32,32211,"Las Vegas, NV",85,36.08,-115.1522222,7/1/11
LOL,Derby Field,NV,32,33039,"Lovelock, NV",85,40.06638889,-118.565,12/1/17
LSV,Nellis AFB,NV,32,32211,"Las Vegas, NV",85,36.23611111,-115.0341667,7/1/11
LWL,Wells Municipal/Harriet Field,NV,32,33124,"Wells, NV",85,41.11722222,-114.9222222,7/1/11
MEV,Minden-Tahoe,NV,32,33251,"Minden, NV",85,39.00055556,-119.7511111,12/1/17
MFH,Mesquite Airport,NV,32,33259,"Mesquite, NV",85,36.83305556,-114.0558333,7/1/11
NFL,Fallon NAS,NV,32,31706,"Fallon, NV",85,39.41777778,-118.6986111,7/1/11
NV1,Perkins Field,NV,32,33773,"Overton, NV",85,36.56805556,-114.4433333,7/1/05
QAF,Jackpot/Hayden Field,NV,32,34341,"Jackpot, NV",85,41.97583333,-114.6580556,12/1/17
RNO,Reno/Tahoe International,NV,32,34570,"Reno, NV",85,39.49916667,-119.7680556,7/1/11
TPH,Tonopah Airport,NV,32,35308,"Tonopah, NV",85,38.06027778,-117.0869444,1/1/50
VGT,North Las Vegas,NV,32,32211,"Las Vegas, NV",85,36.21055556,-115.1944444,7/1/11
WMC,Winnemucca Municipal,NV,32,35791,"Winnemucca, NV",85,40.89666667,-117.8058333,7/1/11
XSD,Tonopah Test Range,NV,32,35308,"Tonopah, NV",85,37.79888889,-116.7808333,1/1/50
NV2,Jean Airport,NV,32,36552,"Jean, NV",85,35.76833333,-115.3297222,9/1/12
NV3,Searchlight Airport,NV,32,36558,"Searchlight, NV",85,35.44444444,-114.9094444,1/1/13
NV4,Reno Stead,NV,32,34570,"Reno, NV",85,39.66805556,-119.8763889,4/1/16
NV5,Black Rock City,NV,32,36704,"Gerlach, NV",85,40.76222222,-119.2108333,12/1/17
ASH,Boire Field,NH,33,30374,"Nashua, NH",14,42.7825,-71.51416667,12/1/17
BML,Berlin Regional,NH,33,30687,"Berlin, NH",14,44.57527778,-71.17583333,7/1/11
CON,Concord Municipal,NH,33,31106,"Concord, NH",14,43.20277778,-71.50222222,7/1/11
EEN,Dillant Hopkins,NH,33,31493,"Keene, NH",14,42.89833333,-72.27083333,7/1/11
HIE,Mount Washington Regional,NH,33,32130,"Whitefield, NH",14,44.3675,-71.54583333,7/1/11
LCI,Laconia Municipal,NH,33,32916,"Laconia, NH",14,43.57305556,-71.41777778,7/1/11
LEB,Lebanon Municipal,NH,33,32932,"Lebanon-Hanover, NH",14,43.62611111,-72.30416667,7/1/11
MHT,Manchester-Boston Regional,NH,33,30721,"Boston, MA (Metropolitan Area)",13,42.93277778,-71.43583333,7/1/11
PSM,Portsmouth International at Pease,NH,33,34259,"Portsmouth, NH",14,43.07805556,-70.82333333,7/1/11
NH1,Hampton Airfield,NH,33,36534,"Hampton, NH",14,42.96138889,-70.83027778,12/1/17
NH2,Gorham Airport,NH,33,36709,"Gorham, NH",14,44.39361111,-71.19805556,12/1/17
NH3,Dean Memorial,NH,33,36710,"Haverhill, NH",14,44.08027778,-72.00777778,6/1/16
1N7,Blairstown Airport,NJ,34,30012,"Blairstown, NJ",21,40.97111111,-74.9975,7/1/08
ACY,Atlantic City International,NJ,34,30158,"Atlantic City, NJ",21,39.4575,-74.57722222,7/1/11
BLM,Monmouth Executive,NJ,34,30670,"Belmar/Farmingdale, NJ",21,40.18666667,-74.12444444,7/1/11
CDW,Essex County,NJ,34,30927,"Caldwell, NJ",21,40.87527778,-74.28138889,7/1/11
EWR,Newark Liberty International,NJ,34,31703,"New York City, NY (Metropolitan Area)",22,40.6925,-74.16861111,7/1/11
LDJ,Linden Airport,NJ,34,32925,"Linden, NJ",21,40.6175,-74.24444444,12/1/17
LLY,South Jersey Regional,NJ,34,33015,"Mount Holly, NJ",21,39.94277778,-74.84583333,7/1/11
MIV,Millville Municipal,NJ,34,33321,"Millville, NJ",21,39.36777778,-75.07222222,7/1/11
MJX,Ocean County,NJ,34,33338,"Toms River, NJ",21,39.92611111,-74.29555556,12/1/17
MMU,Morristown Municipal,NJ,34,33398,"Morristown, NJ",21,40.79944444,-74.415,7/1/11
N87,Trenton-Robbinsville,NJ,34,33597,"Robbinsville, NJ",21,40.21388889,-74.60166667,7/1/08
NEL,Lakehurst/Maxfield Field,NJ,34,33650,"Lakehurst, NJ",21,40.035,-74.35222222,7/1/11
NJ1,Camden County,NJ,34,33685,"Berlin, NJ",21,39.77833333,-74.94777778,6/1/06
NJ2,Eagles Nest,NJ,34,33686,"West Creek, NJ",21,39.66555556,-74.30805556,12/1/17
PCT,Princeton Airport,NJ,34,34044,"Princeton, NJ",21,40.39916667,-74.65888889,7/1/11
RAX,Greely Helipad,NJ,34,34461,"Red Bank, NJ",21,40.31666667,-74.03305556,7/1/11
NJ3,Somerset,NJ,34,34899,"Somerville, NJ",21,40.62611111,-74.67,12/1/17
TEB,Teterboro Airport,NJ,34,35167,"Teterboro, NJ",21,40.85,-74.06083333,7/1/11
TTN,Trenton Mercer,NJ,34,35356,"Trenton, NJ",21,40.27666667,-74.81333333,7/1/11
WRI,McGuire Field,NJ,34,35842,"Fort Dix, NJ",21,40.01555556,-74.59166667,7/1/11
WWD,Cape May County,NJ,34,35882,"Cape May, NJ",21,39.00833333,-74.90861111,12/1/17
XXE,Lakewood Airport,NJ,34,35964,"Lakewood, NJ",21,40.06694444,-74.1775,12/1/17
NJ4,Ocean City Municipal,NJ,34,36554,"Ocean City, NJ",21,39.26333333,-74.6075,12/1/12
NJ5,Sussex Airport,NJ,34,36570,"Sussex, NJ",21,41.20027778,-74.62305556,7/1/13
NJ6,Flying W,NJ,34,36609,"Lumberton, NJ",21,39.93416667,-74.80722222,4/1/14
NJ7,Old Bridge,NJ,34,36706,"New Jersey, NJ",21,40.33,-74.34666667,6/1/16
NJ8,Greenwood Lake,NJ,34,36765,"West Milford, NJ",21,41.12833333,-74.34666667,10/1/17
ABQ,Albuquerque International Sunport,NM,35,30140,"Albuquerque, NM",86,35.03888889,-106.6083333,12/1/17
ALM,Alamogordo White Sands Regional,NM,35,30266,"Alamogordo, NM",86,32.83944444,-105.9911111,12/1/17
ATS,Artesia Municipal,NM,35,30404,"Artesia, NM",86,32.85194444,-104.4675,12/1/17
AXX,Angel Fire,NM,35,30455,"Eagle Nest, NM",86,36.42194444,-105.29,7/1/11
CNM,Cavern City Air Terminal,NM,35,31085,"Carlsbad, NM",86,32.3375,-104.2633333,7/1/11
CVN,Clovis Municipal,NM,35,31197,"Clovis, NM",86,34.42666667,-103.0775,12/1/17
CVS,Cannon AFB,NM,35,31197,"Clovis, NM",86,34.3825,-103.3225,12/1/17
DMN,Deming Municipal,NM,35,31348,"Deming, NM",86,32.2625,-107.7188889,3/1/82
FMN,Four Corners Regional,NM,35,31711,"Farmington, NM",86,36.74138889,-108.23,7/1/11
GUP,Gallup Municipal,NM,35,32018,"Gallup, NM",86,35.51111111,-108.7894444,7/1/11
HMN,Holloman AFB,NM,35,30266,"Alamogordo, NM",86,32.85194444,-106.1091667,12/1/17
HOB,Lea County Regional,NM,35,32177,"Hobbs, NM",86,32.6875,-103.2172222,12/1/17
LAM,Los Alamos Airport,NM,35,32883,"Los Alamos, NM",86,35.87972222,-106.2686111,12/1/17
LRU,Las Cruces International,NM,35,33072,"Las Cruces, NM",86,32.28944444,-106.9219444,7/1/11
LVS,Las Vegas Municipal,NM,35,33120,"Las Vegas, NM",86,35.65416667,-105.1425,1/1/50
ONM,Socorro Municipal,NM,35,33887,"Socorro, NM",86,34.0225,-106.9030556,7/1/11
ROW,Roswell International Air Center,NM,35,34588,"Roswell, NM",86,33.3,-104.5294444,12/1/17
RQP,Lea County-Zip Franklin Memorial,NM,35,34608,"Lovington, NM",86,32.95388889,-103.4088889,7/1/11
RTN,Raton Municipal/Crews Field,NM,35,34640,"Raton, NM",86,36.7425,-104.5016667,12/1/17
RUI,Sierra Blanca Regional,NM,35,34646,"Ruidoso, NM",86,33.46083333,-105.5302778,7/1/11
SAF,Santa Fe Municipal,NM,35,34674,"Santa Fe, NM",86,35.61722222,-106.0894444,7/1/11
SVC,Grant County,NM,35,35051,"Silver City/Hurley, NM",86,32.63666667,-108.1563889,7/1/11
TCC,Tucumcari Municipal,NM,35,35148,"Tucumcari, NM",86,35.18277778,-103.6030556,7/1/11
TCS,Truth Or Consequences Municipal,NM,35,35159,"Truth Or Consequences, NM",86,33.23527778,-107.27,12/1/17
TSM,Taos Regional,NM,35,35342,"Taos, NM",86,36.45166667,-105.6730556,12/1/17
WQU,Portales Municipal,NM,35,35833,"Portales, NM",86,34.14555556,-103.4102778,7/1/11
XWH,Aztec Municipal,NM,35,35941,"Aztec, NM",86,36.83694444,-108.0286111,12/1/17
XXZ,Black Rock,NM,35,35983,"Zuni Pueblo, NM",86,35.08333333,-108.7916667,7/1/11
ZXB,Double Eagle II,NM,35,30140,"Albuquerque, NM",86,35.14527778,-106.7952778,7/1/11
NM1,Belen Municipal,NM,35,36619,"Belen, NM",86,34.645,-106.8336111,6/1/14
GNT,Grants Milan Municipal,NM,35,36722,"Grants, NM",86,35.16722222,-107.9019444,9/1/16
1B1,Columbia County,NY,36,30010,"Hudson, NY",22,42.29138889,-73.71027778,7/1/11
ALB,Albany International,NY,36,30257,"Albany, NY",22,42.74916667,-73.80194444,7/1/11
ART,Watertown International,NY,36,30361,"Watertown, NY",22,43.99194444,-76.01944444,12/1/17
AXB,Maxson Airfield,NY,36,30445,"Alexandria Bay, NY",22,44.31666667,-75.89972222,9/1/89
BGM,Greater Binghamton/Edwin A. Link Field,NY,36,30577,"Binghamton, NY",22,42.20833333,-75.97972222,12/1/17
BUF,Buffalo Niagara International,NY,36,30792,"Buffalo, NY",22,42.94055556,-78.73055556,12/1/17
CTO,Calverton Executive Airpark,NY,36,31169,"Calverton, NY",22,40.915,-72.79194444,3/1/03
CTX,Cortland County Chase Field,NY,36,31174,"Cortland, NY",22,42.59277778,-76.215,11/1/17
DKK,Chautauqua County/Dunkirk,NY,36,31331,"Dunkirk, NY",22,42.49388889,-79.27111111,12/1/17
DQK,Wheeler-Sack AAF,NY,36,31391,"Fort Drum, NY",22,44.05583333,-75.71944444,12/1/17
ELM,Elmira/Corning Regional,NY,36,31537,"Elmira/Corning, NY",22,42.15972222,-76.89194444,12/1/17
FID,Elizabeth Field,NY,36,31672,"Fishers Island, NY",22,41.25138889,-72.03166667,7/1/69
FLU,Flushing,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.77916667,-73.83277778,1/1/50
FOK,Francis S. Gabreski,NY,36,31728,"Westhampton, NY",22,40.84361111,-72.63166667,7/1/11
FRG,Republic,NY,36,31764,"East Farmingdale, NY",22,40.72888889,-73.41333333,7/1/11
GFL,Floyd Bennett Memorial,NY,36,31899,"Glens Falls, NY",22,43.34111111,-73.61027778,7/1/11
GVQ,Genesee County,NY,36,32029,"Batavia, NY",22,43.03166667,-78.16972222,7/1/08
HPN,Westchester County,NY,36,31703,"New York City, NY (Metropolitan Area)",22,41.06694444,-73.7075,7/1/11
HTO,East Hampton Airport,NY,36,32222,"East Hampton, NY",22,40.95944444,-72.25166667,7/1/11
IAG,Niagara Falls International,NY,36,32265,"Niagara Falls, NY",22,43.1075,-78.94583333,12/1/17
ISP,Long Island MacArthur,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.79527778,-73.10027778,7/1/11
ITH,Ithaca Tompkins Regional,NY,36,32397,"Ithaca/Cortland, NY",22,42.49138889,-76.45861111,7/1/11
JFK,John F. Kennedy International,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.64,-73.77861111,12/1/17
JHC,Island Heliport,NY,36,32490,"Garden City, NY",22,40.74444444,-73.60833333,1/1/50
JHW,Chautauqua County/Jamestown,NY,36,32494,"Jamestown, NY",22,42.15333333,-79.25805556,7/1/11
JRA,West 30th Street Heliport,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.75444444,-74.0075,6/1/84
JRB,Downtown Manhattan/Wall Street Heliport,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.70111111,-74.00916667,7/1/11
JRE,East 60th Street Heliport,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.8,-73.96666667,12/1/82
LGA,LaGuardia,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.77722222,-73.8725,12/1/17
LKP,Lake Placid Airport,NY,36,33008,"Lake Placid, NY",22,44.26444444,-73.96194444,7/1/11
MGJ,Orange County,NY,36,33275,"Montgomery, NY",22,41.51,-74.26472222,11/1/17
MSS,Massena International-Richards Field,NY,36,33490,"Massena, NY",22,44.93638889,-74.845,12/1/17
MSV,Sullivan County International,NY,36,33493,"Monticello, NY",22,41.70166667,-74.795,1/1/69
MTP,Sky Portal,NY,36,33507,"Montauk Point, NY",22,41.07666667,-71.92055556,1/1/50
NY1,Kingston Ulster,NY,36,33781,"Kingston, NY",22,41.98527778,-73.96444444,7/1/11
NY2,Oswego County,NY,36,33782,"Fulton, NY",22,43.35083333,-76.38805556,10/1/06
NYC,New York City Metropolitan Area,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.72722222,-73.92666667,1/1/50
OGS,Ogdensburg International,NY,36,33832,"Ogdensburg, NY",22,44.68222222,-75.46333333,12/1/17
OIC,Eaton,NY,36,33845,"Norwich, NY",22,42.56638889,-75.52416667,3/1/03
OLE,Cattaraugus County-Olean,NY,36,33861,"Olean, NY",22,42.24111111,-78.37138889,12/1/17
ONH,Oneonta Municipal,NY,36,33783,"Oneonta, NY",22,42.52472222,-75.06444444,1/1/65
PBG,Plattsburgh International,NY,36,34025,"Plattsburgh, NY",22,44.65083333,-73.46805556,12/1/75
POU,Hudson Valley Regional,NY,36,34212,"Poughkeepsie, NY",22,41.62666667,-73.88416667,12/1/17
RME,Griffiss International,NY,36,34553,"Rome, NY",22,43.23388889,-75.40694444,7/1/11
ROC,Greater Rochester International,NY,36,34576,"Rochester, NY",22,43.11916667,-77.67194444,12/1/17
SCH,Schenectady County,NY,36,34713,"Schenectady, NY",22,42.8525,-73.92861111,7/1/11
SLK,Adirondack Regional,NY,36,34875,"Saranac Lake/Lake Placid, NY",22,44.38527778,-74.20611111,7/1/11
SWF,Stewart International,NY,36,31703,"New York City, NY (Metropolitan Area)",22,41.50416667,-74.10472222,7/1/11
SXY,Sidney Municipal,NY,36,35089,"Sidney, NY",22,42.3025,-75.41583333,7/1/11
SYR,Syracuse Hancock International,NY,36,35096,"Syracuse, NY",22,43.11111111,-76.10638889,7/1/11
TSS,East 34th Street Heliport,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.7425,-73.97222222,7/1/11
VWK,Saratoga County,NY,36,35656,"Saratoga Springs, NY",22,43.05083333,-73.86166667,7/1/11
WQA,Ovid Airport,NY,36,35813,"Ovid, NY",22,42.65472222,-76.79638889,7/1/11
WSH,Brookhaven,NY,36,35848,"Shirley, NY",22,40.82194444,-72.86694444,7/1/11
WTC,World Trade Center Heliport,NY,36,31703,"New York City, NY (Metropolitan Area)",22,40.7125,-74.015,9/1/78
NY4,Potsdam Municipal Damon Field,NY,36,36428,"Potsdam, NY",22,44.67666667,-74.94833333,12/1/17
NY5,Sky Acres,NY,36,36443,"Millbrook, NY",22,41.7075,-73.73805556,7/1/10
VGC,Hamilton Municipal,NY,36,36452,"Hamilton, NY",22,42.84333333,-75.56111111,7/1/11
NY7,Skaneateles Aero Drome,NY,36,36488,"Skaneateles, NY",22,42.91388889,-76.44083333,4/1/11
NY6,Fulton County,NY,36,36489,"Johnstown, NY",22,42.99805556,-74.32944444,4/1/11
NY8,Mattituck Airport,NY,36,36503,"Mattituck, NY",22,40.98694444,-72.51916667,7/1/11
NY9,Hornell Municipal,NY,36,36555,"Hornell, NY",22,42.38222222,-77.68222222,10/1/12
1NY,Penn Yan Airport,NY,36,36557,"Penn Yan, NY",22,42.63694444,-77.05277778,12/1/17
N1Y,Canandaigua Airport,NY,36,36662,"Canandaigua, NY",22,42.90888889,-77.32527778,12/1/17
NY3,Ledgedale Airpark,NY,36,36685,"Brockport, NY",22,43.18111111,-77.91555556,10/1/15
N2Y,Finger Lakes Regional,NY,36,36694,"Seneca Falls, NY",22,42.88361111,-76.78111111,4/1/16
N3Y,Ticonderoga Municipal,NY,36,36703,"Ticonderoga, NY",22,43.87722222,-73.41305556,4/1/16
AFP,Anson County Jeff Cloud Field,NC,37,30192,"Wadesboro, NC",36,35.02055556,-80.07722222,12/1/17
AVL,Asheville Regional,NC,37,30431,"Asheville, NC",36,35.43444444,-82.54277778,12/1/17
CLT,Charlotte Douglas International,NC,37,31057,"Charlotte, NC",36,35.21361111,-80.94916667,7/1/11
DUF,Pine Island,NC,37,31439,"Duck, NC",36,36.25361111,-75.78861111,7/1/11
ECG,Elizabeth City CGAS/Regional,NC,37,31479,"Elizabeth City, NC",36,36.26055556,-76.17444444,7/1/11
EDE,Northeastern Regional,NC,37,31486,"Edenton, NC",36,36.02777778,-76.56722222,7/1/11
EWN,Coastal Carolina Regional,NC,37,31617,"New Bern/Morehead/Beaufort, NC",36,35.07277778,-77.04305556,12/1/17
